Sumatra Buah Buahan
Run #19,T_amb=75.9
03:00.1, 377.6, 374.4
03:02.1, 381.9, 382.1
03:04.1, 380.5, 375.4
03:06.1, 377.1, 376.7
03:08.1, 376.7, 381.2
03:10.1, 382.5, 382.1
03:12.1, 382.9, 380.8
03:14.1, 382.4, 381.6
03:16.1, 381.7, 379.4
03:18.1, 383.3, 383.4
03:20.1, 380.2, nan
03:22.1, 382.3, 385.7
03:24.1, 384.8, 385.7
03:26.1, 387.6, 387.1
03:28.1, 391.9, 395.6
03:30.1, 390.2, 389.8
03:32.1, 392.2, 395.6
03:34.1, 397.3, 397.4
03:36.1, 396.7, 400.6
03:38.1, 400.6, 401.9
03:40.1, 398.9, 399.2
03:42.1, 400.4, 399.6
03:44.1, 400.6, 401.0
03:46.1, 401.3, 402.4
03:48.1, 403.0, 405.1
03:50.1, 402.9, 402.8
03:52.1, 407.0, 406.9
03:54.1, 408.1, 405.1
03:56.1, 399.9, 396.5
03:58.1, 398.4, 398.3
04:00.1, 402.2, 401.9
04:02.1, 402.4, 399.2
04:04.1, 396.7, 397.4
04:06.1, 396.5, 399.6
04:08.1, 401.7, 400.6
04:10.1, 400.7, 401.4
04:12.1, 400.5, 400.1
04:14.1, 401.2, 402.8
04:16.1, 404.0, 405.1
04:18.1, 406.7, 408.2
04:20.1, 407.5, 406.9
04:22.1, 409.6, 409.6
04:24.1, 411.5, 411.8
04:26.1, 411.6, 411.4
04:28.1, 411.8, 412.2
04:30.1, 412.9, 412.7
04:32.1, 412.7, 414.5
04:34.1, 413.5, 413.1
04:36.1, 415.7, 419.9
04:38.1, 419.0, 419.9
04:40.1, 418.8, 421.7
04:42.1, 420.9, 420.8
04:44.1, 420.6, 423.1
04:46.1, 422.1, 422.1
04:48.1, 421.8, 421.7
04:50.1, 422.3, 421.7
04:52.1, 422.9, 422.1
04:54.1, 422.0, 423.9
04:56.1, 423.7, 424.9
04:58.1, 425.8, 427.6
05:00.1, 427.6, 431.6
05:02.1, 428.9, 428.4
05:04.1, 429.4, 429.8
05:06.1, 429.6, 431.6
05:08.1, 431.1, 429.8
05:10.1, 431.7, 431.1
05:12.1, 432.3, 432.5
05:14.1, 432.3, 433.9
05:16.1, 433.6, 435.6
05:18.1, 434.0, 434.3
05:20.1, 434.3, 434.8
05:22.1, 437.1, 437.9
05:24.1, 437.8, 438.8
05:26.1, 439.3, 438.8
05:28.1, 439.1, 439.7
05:30.1, 441.4, 440.1
05:32.1, 441.9, 444.6
05:34.1, 442.6, 442.4
05:36.1, 444.8, 448.2
05:38.1, 445.9, 447.8
05:40.1, 445.5, 447.8
05:42.1, 447.4, 448.2
05:44.1, 448.2, 449.6
05:46.1, 448.1, 447.8
05:48.1, 450.9, 448.7
05:50.1, 449.9, 454.1
05:52.1, 452.1, 450.5
05:54.1, 450.9, 451.9
05:56.1, 452.8, 454.1
05:58.1, 454.6, 451.9
06:00.1, 454.3, 455.4
06:02.1, 455.0, 457.2
06:04.1, 455.0, 454.1
06:06.1, 456.4, 458.1
06:08.1, 457.4, 458.6
06:10.1, 459.5, 459.1
06:12.1, 460.2, 461.8
06:14.1, 460.0, 460.9
06:16.1, 462.3, 459.9
06:18.1, 461.2, 461.8
06:20.1, 463.1, 463.1
06:22.1, 462.6, 459.9
06:24.1, 463.2, 464.0
06:26.1, 460.9, 465.4
06:28.1, 463.7, 467.1
06:30.1, 467.1, 464.0
06:32.1, 462.2, 461.3
06:34.1, 466.1, 469.4
06:36.1, 466.6, 464.4
06:38.1, 466.6, 465.4
06:40.1, 467.7, 465.4
06:42.1, 465.7, 464.4
06:44.1, 465.8, 464.9
06:46.1, 465.1, 467.1
06:48.1, 495.8, 903.2
06:50.1, 464.9, 465.4
06:52.1, 463.5, 463.6
06:54.1, 466.2, 471.6
06:56.1, 466.4, 474.8
06:58.1, 469.6, 467.1
07:00.1, 468.6, 468.5
07:02.1, 471.9, 470.8
07:04.1, 473.0, 474.4
07:06.1, 473.1, 474.8
07:08.1, 474.4, 475.7
07:10.1, 475.5, 473.9
07:12.1, 474.8, 475.2
07:14.1, 473.5, 474.4
07:16.1, 475.8, 473.4
07:18.1, 476.1, 475.2
07:20.1, 477.0, 476.6
07:22.1, 478.1, 477.1
07:24.1, 478.2, 477.9
07:26.1, 479.7, 483.4
07:28.1, 480.7, 481.1
07:30.1, 472.6, 461.3
07:32.1, 444.0, 428.4
07:34.1, 415.4, 401.4
07:36.1, 388.3, 381.2
07:38.1, 371.6, 360.1
07:40.1, 355.6, 348.8
07:42.1, 345.6, 339.4
07:44.1, 334.2, 329.9
07:46.1, 326.5, 323.6
07:48.1, 315.8, 313.2
07:50.1, 308.9, 305.1
07:52.1, 296.9, 293.0
07:54.1, 290.6, 292.1
07:56.1, 287.2, 283.6
07:58.1, 279.2, 276.4
08:00.1, 274.3, 273.2
08:02.1, 270.1, 267.8
08:04.1, 265.3, 266.0
