Sumatra Buah Buahan
Run #14,T_amb=76.2
03:08.1, 378.9, 380.3
03:10.1, 379.3, 378.5
03:12.1, 381.4, 382.1
03:14.1, 382.8, 381.6
03:16.1, 384.0, 385.7
03:18.1, 384.8, 382.1
03:20.1, 385.5, 386.6
03:22.1, 386.8, 386.6
03:24.1, 387.4, 386.6
03:26.1, 388.8, 389.8
03:28.1, 390.6, 390.6
03:30.1, 392.1, 392.4
03:32.1, 391.8, 393.8
03:34.1, 393.5, 394.7
03:36.1, 395.7, 395.1
03:38.1, 396.5, 395.6
03:40.1, 396.9, 395.1
03:42.1, 396.9, 396.5
03:44.1, 398.7, 397.4
03:46.1, 398.6, 398.8
03:48.1, 398.4, 399.2
03:50.1, 399.4, 401.0
03:52.1, 402.3, 402.8
03:54.1, 402.4, 402.4
03:56.1, 403.2, 403.7
03:58.1, 402.5, 404.1
04:00.1, 404.6, 405.5
04:02.1, 403.3, 401.4
04:04.1, 404.2, 402.8
04:06.1, 405.6, 404.6
04:08.1, 405.6, 405.1
04:10.1, 406.9, 407.8
04:12.1, 407.5, 407.8
04:14.1, 407.8, 410.4
04:16.1, 409.5, 409.1
04:18.1, 408.9, 409.6
04:20.1, 410.3, 411.4
04:22.1, 411.3, 410.9
04:24.1, 411.5, 411.4
04:26.1, 412.2, 411.4
04:28.1, 413.1, 412.7
04:30.1, 413.8, 413.1
04:32.1, 413.1, 412.7
04:34.1, 414.7, 417.2
04:36.1, 416.1, 416.3
04:38.1, 416.6, 417.6
04:40.1, 417.5, 416.3
04:42.1, 417.7, 417.2
04:44.1, 418.3, 419.4
04:46.1, 418.5, 415.9
04:48.1, 418.6, 420.8
04:50.1, 418.9, 417.6
04:52.1, 419.9, 419.4
04:54.1, 420.1, 420.4
04:56.1, 421.8, 421.2
04:58.1, 420.7, 418.6
05:00.1, 422.1, 420.4
05:02.1, 424.2, 425.3
05:04.1, 423.3, 425.8
05:06.1, 424.1, 425.8
05:08.1, 425.6, 424.4
05:10.1, 424.3, 423.9
05:12.1, 425.2, 425.3
05:14.1, 426.8, 428.4
05:16.1, 425.6, 426.6
05:18.1, 426.8, 429.8
05:20.1, 428.1, 429.4
05:22.1, 429.8, 433.9
05:24.1, 430.2, 429.8
05:26.1, 429.9, 428.9
05:28.1, 432.1, 432.1
05:30.1, 432.7, 431.6
05:32.1, 431.8, 432.1
05:34.1, 432.6, 433.4
05:36.1, 435.6, 434.3
05:38.1, 434.3, 433.4
05:40.1, 436.3, 435.2
05:42.1, 436.8, 434.8
05:44.1, 437.5, 437.4
05:46.1, 438.6, 438.8
05:48.1, 439.1, 442.4
05:50.1, 437.3, 437.0
05:52.1, 439.6, 441.5
05:54.1, 441.7, 443.3
05:56.1, 442.9, 441.1
05:58.1, 442.9, 443.3
06:00.1, 442.8, 442.9
06:02.1, 443.8, 444.2
06:04.1, 444.9, 443.8
06:06.1, 445.2, 444.2
06:08.1, 446.9, 447.4
06:10.1, 445.9, 446.0
06:12.1, 445.2, 443.8
06:14.1, 446.0, 446.9
06:16.1, 445.5, 446.9
06:18.1, 445.2, 443.8
06:20.1, 447.5, 447.8
06:22.1, 447.6, 447.8
06:24.1, 450.1, 452.8
06:26.1, 450.5, 449.6
06:28.1, 450.1, 450.1
06:30.1, 448.2, 449.6
06:32.1, 451.8, 453.6
06:34.1, 452.2, 451.9
06:36.1, 450.8, 454.6
06:38.1, 450.8, 448.7
06:40.1, 450.7, 449.6
06:42.1, 450.8, 451.4
06:44.1, 452.1, 453.2
06:46.1, 453.7, 455.0
06:48.1, 454.0, 453.2
06:50.1, 453.3, 454.6
06:52.1, 454.9, 453.2
06:54.1, 456.3, 455.4
06:56.1, 457.5, 458.1
06:58.1, 457.4, 456.8
07:00.1, 456.9, 455.4
07:02.1, 456.8, 459.5
07:04.1, 458.0, 454.1
07:06.1, 460.5, 460.4
07:08.1, 458.9, 455.4
07:10.1, 459.4, 459.9
07:12.1, 460.1, 459.1
07:14.1, 461.1, 462.2
07:16.1, 460.5, 459.9
07:18.1, 461.8, 463.6
07:20.1, 463.2, 464.4
07:22.1, 463.8, 462.2
07:24.1, 461.7, 456.8
07:26.1, 461.7, 461.8
07:28.1, 464.1, 463.1
07:30.1, 464.8, 466.2
07:32.1, 464.5, 463.1
07:34.1, 465.0, 464.9
07:36.1, 464.9, 464.9
07:38.1, 464.7, 464.4
07:40.1, 465.3, 467.1
07:42.1, 467.1, 466.7
07:44.1, 466.7, 465.4
07:46.1, 465.6, 466.2
07:48.1, 467.8, 468.1
07:50.1, 457.6, 441.1
07:52.1, 423.1, 408.6
07:54.1, 395.3, 383.9
07:56.1, 374.7, 365.0
07:58.1, 356.7, 349.7
08:00.1, 342.6, 334.4
08:02.1, 328.8, 323.6
08:04.1, 319.6, 313.2
08:06.1, 308.8, 304.7
08:08.1, 299.5, 296.6
08:10.1, 292.4, 286.7
08:12.1, 285.8, 283.1
08:14.1, 280.8, 276.8
08:16.1, 274.5, 272.8
08:18.1, 269.1, 264.6
08:20.1, 264.6, 263.8
08:22.1, 260.1, 258.8
08:24.1, 255.9, 254.3
08:26.1, 250.5, 248.9
08:28.1, 246.7, 244.4
08:30.1, 243.0, 241.2
08:32.1, 238.9, 238.1
08:34.1, 234.0, 233.6
08:36.1, 231.5, 229.6
08:38.1, 227.3, 225.9
08:40.1, 224.0, 223.7
08:42.1, 221.2, 219.7
08:44.1, 218.7, 217.4
08:46.1, 214.9, 213.3
08:48.1, 212.7, 212.0
08:50.1, 209.9, 207.5
08:52.1, 207.0, 205.2
08:54.1, 205.1, 205.7
08:56.1, 203.2, 202.6
