Sumatra Buah Buahan
Run #17,T_amb=79.8
02:36.1, 366.6, 367.2
02:38.1, 369.6, 373.6
02:40.1, 372.8, 372.6
02:42.1, 373.7, 375.4
02:44.1, 374.2, 372.6
02:46.1, 372.4, 375.4
02:48.1, 373.0, 370.4
02:50.1, 365.9, 365.9
02:52.1, 366.5, 365.9
02:54.1, 361.7, 363.6
02:56.1, 365.4, 365.4
02:58.1, 367.5, 368.1
03:00.1, 370.9, 371.8
03:02.1, 373.0, 371.3
03:04.1, 375.9, 378.5
03:06.1, 375.9, 377.1
03:08.1, 373.6, 374.9
03:10.1, 375.6, 375.8
03:12.1, 378.3, 381.6
03:14.1, 383.5, 386.1
03:16.1, 381.1, 380.8
03:18.1, 382.7, 383.0
03:20.1, 383.9, 384.8
03:22.1, 384.3, 381.6
03:24.1, 385.6, 387.5
03:26.1, 387.5, 387.5
03:28.1, 387.1, 388.4
03:30.1, 389.5, 387.5
03:32.1, 389.8, 389.8
03:34.1, 388.4, 390.2
03:36.1, 391.5, 392.4
03:38.1, 391.5, 394.7
03:40.1, 394.9, 395.1
03:42.1, 395.4, 394.2
03:44.1, 396.8, 395.6
03:46.1, 397.5, 397.4
03:48.1, 399.3, 399.6
03:50.1, 401.6, 401.0
03:52.1, 400.1, 399.2
03:54.1, 399.5, 401.0
03:56.1, 400.9, 401.9
03:58.1, 402.0, 404.1
04:00.1, 402.0, 401.4
04:02.1, 403.2, 403.7
04:04.1, 402.8, 403.7
04:06.1, 403.9, 405.9
04:08.1, 405.7, 403.7
04:10.1, 405.5, 406.4
04:12.1, 406.2, 405.9
04:14.1, 409.2, 408.6
04:16.1, 409.7, 410.0
04:18.1, 410.4, 410.0
04:20.1, 409.7, 412.7
04:22.1, 411.3, 410.4
04:24.1, 411.7, 410.0
04:26.1, 413.0, 414.5
04:28.1, 415.8, 416.3
04:30.1, 414.2, 414.5
04:32.1, 415.2, 414.9
04:34.1, 415.4, 415.9
04:36.1, 415.2, 414.9
04:38.1, 414.4, 414.9
04:40.1, 415.4, 417.6
04:42.1, 415.9, 415.4
04:44.1, 418.8, 419.0
04:46.1, 418.9, 419.4
04:48.1, 419.6, 421.2
04:50.1, 421.6, 420.4
04:52.1, 420.6, 420.8
04:54.1, 421.8, 421.7
04:56.1, 423.6, 423.5
04:58.1, 424.4, 424.4
05:00.1, 425.7, 424.9
05:02.1, 425.2, 426.2
05:04.1, 426.2, 426.2
05:06.1, 428.1, 430.2
05:08.1, 429.3, 428.9
05:10.1, 430.0, 432.9
05:12.1, 429.6, 429.8
05:14.1, 430.2, 423.9
05:16.1, 422.2, 422.6
05:18.1, 423.8, 424.9
05:20.1, 425.6, 430.2
05:22.1, 434.1, 433.9
05:24.1, 435.9, 437.9
05:26.1, 435.9, 434.8
05:28.1, 436.4, 436.6
05:30.1, 436.7, 434.8
05:32.1, 437.9, 437.4
05:34.1, 438.5, 439.2
05:36.1, 441.3, 440.6
05:38.1, 442.5, 442.4
05:40.1, 443.3, 443.8
05:42.1, 444.0, 443.8
05:44.1, 443.4, 443.3
05:46.1, 446.1, 446.4
05:48.1, 446.4, 445.1
05:50.1, 446.4, 446.0
05:52.1, 447.4, 448.7
05:54.1, 447.0, 448.7
05:56.1, 447.2, 445.6
05:58.1, 446.9, 446.4
06:00.1, 449.3, 450.1
06:02.1, 451.2, 453.2
06:04.1, 451.4, 455.0
06:06.1, 452.5, 452.3
06:08.1, 453.4, 453.2
06:10.1, 451.5, 453.6
06:12.1, 454.2, 454.6
06:14.1, 453.8, 454.6
06:16.1, 455.0, 453.6
06:18.1, 455.0, 456.8
06:20.1, 456.2, 455.9
06:22.1, 456.9, 459.1
06:24.1, 457.6, 458.1
06:26.1, 456.3, 457.2
06:28.1, 457.5, 458.6
06:30.1, 458.7, 460.9
06:32.1, 459.4, 459.5
06:34.1, 460.1, 459.9
06:36.1, 461.2, 460.4
06:38.1, 461.6, 463.1
06:40.1, 462.0, 461.8
06:42.1, 462.8, 464.4
06:44.1, 463.8, 463.6
06:46.1, 463.5, 464.9
06:48.1, 463.8, 464.9
06:50.1, 464.4, 461.3
06:52.1, 463.8, 463.6
06:54.1, 466.1, 467.1
06:56.1, 466.2, 468.5
06:58.1, 467.5, 464.9
07:00.1, 465.8, 466.2
07:02.1, 466.0, 466.7
07:04.1, 467.9, 468.9
07:06.1, 469.1, 468.9
07:08.1, 468.7, 471.2
07:10.1, 470.3, 471.2
07:12.1, 468.4, 471.2
07:14.1, 469.9, 470.3
07:16.1, 471.3, 473.0
07:18.1, 472.2, 469.9
07:20.1, 473.1, 472.6
07:22.1, 474.6, 474.8
07:24.1, 474.2, 476.6
07:26.1, 473.1, 474.4
07:28.1, 475.1, 476.1
07:30.1, 473.6, 474.4
07:32.1, 475.3, 476.1
07:34.1, 476.0, 473.9
07:36.1, 470.7, 460.9
07:38.1, 444.5, 429.8
07:40.1, 415.0, 403.2
07:42.1, 390.8, 383.0
07:44.1, 371.5, 359.1
07:46.1, 353.6, 347.0
07:48.1, 340.4, 335.8
07:50.1, 330.9, 325.9
07:52.1, 318.0, 311.9
07:54.1, 311.8, 309.6
07:56.1, 304.6, 299.8
07:58.1, 295.8, 293.4
08:00.1, 289.9, 287.1
08:02.1, 284.1, 280.4
08:04.1, 278.8, 274.1
08:06.1, 273.3, 273.6
08:08.1, 268.4, 266.9
08:10.1, 261.5, 260.6
