Sumatra Buah Buahan
Run #27,T_amb=74.6
07:48.1, 346.9, 341.6
07:50.1, 334.9, 327.2
07:52.1, 322.9, 317.3
07:54.1, 313.9, 309.6
07:56.1, 308.1, 304.2
07:58.1, 297.0, 291.6
08:00.1, 292.0, 290.8
08:02.1, 283.1, 278.6
08:04.1, 279.4, 275.4
08:06.1, 276.4, 275.9
08:08.1, 270.0, 268.7
08:10.1, 266.0, 263.3
08:12.1, 260.5, 259.7
08:14.1, 254.7, 251.6
08:16.1, 253.3, 248.0
08:18.1, 245.6, 238.6
08:20.1, 241.3, 239.4
08:22.1, 237.7, 235.8
08:24.1, 234.0, 232.2
