Sumatra Buah Buahan
Run #04,T_amb=71.9
02:08.1, 344.6, 343.9
02:10.1, 348.7, 345.6
02:12.1, 344.3, 344.8
02:14.1, 347.2, 349.7
02:16.1, 348.2, 347.0
02:18.1, 346.5, 348.4
02:20.1, 347.7, 346.1
02:22.1, 344.8, 344.8
02:24.1, 347.6, 349.7
02:26.1, 349.4, 354.2
02:28.1, 353.2, 353.8
02:30.1, 353.8, 356.0
02:32.1, 354.6, 358.2
02:34.1, 357.8, 360.9
02:36.1, 359.4, 361.4
02:38.1, 361.0, 359.6
02:40.1, 361.9, 365.9
02:42.1, 362.1, 359.6
02:44.1, 368.9, 366.4
02:46.1, 363.8, 364.1
02:48.1, 364.8, 363.6
02:50.1, 366.0, 367.2
02:52.1, 368.1, 366.8
02:54.1, 369.1, 369.9
02:56.1, 370.4, 375.4
02:58.1, 377.7, 377.1
03:00.1, 378.1, 374.4
03:02.1, 374.4, 373.1
03:04.1, 373.1, 371.8
03:06.1, 372.3, 373.1
03:08.1, 377.3, 381.6
03:10.1, 382.4, 382.1
03:12.1, 379.8, 378.9
03:14.1, 382.9, 386.6
03:16.1, 381.1, 377.6
03:18.1, 380.5, 382.1
03:20.1, 380.8, 379.4
03:22.1, 378.0, 377.6
03:24.1, 378.4, 384.4
03:26.1, 381.0, 379.9
03:28.1, 378.9, 378.5
03:30.1, 380.7, 385.7
03:32.1, 385.8, 384.8
03:34.1, 388.3, 391.6
03:36.1, 393.7, 396.9
03:38.1, 394.6, 392.0
03:40.1, 395.2, 396.9
03:42.1, 397.7, 397.9
03:44.1, 397.9, 397.4
03:46.1, 397.6, 396.5
03:48.1, 402.0, 403.7
03:50.1, 401.6, 402.4
03:52.1, 403.0, 405.1
03:54.1, 405.5, 403.2
03:56.1, 410.4, 412.2
03:58.1, 409.5, 408.6
04:00.1, 406.6, 406.4
04:02.1, 405.8, 407.3
04:04.1, 408.2, 406.9
04:06.1, 410.2, 409.6
04:08.1, 411.5, 414.1
04:10.1, 410.9, 410.0
04:12.1, 409.5, 408.6
04:14.1, 409.9, 410.0
04:16.1, 410.4, 409.1
04:18.1, 410.5, 410.9
04:20.1, 415.3, 414.5
04:22.1, 415.0, 415.9
04:24.1, 414.1, 413.1
04:26.1, 414.8, 416.3
04:28.1, 414.9, 416.3
04:30.1, 417.5, 417.6
04:32.1, 417.7, 417.2
04:34.1, 419.4, 417.6
04:36.1, 418.2, 417.2
04:38.1, 419.8, 419.4
04:40.1, 422.6, 423.5
04:42.1, 422.4, 421.7
04:44.1, 426.3, 427.6
04:46.1, 425.9, 423.9
04:48.1, 429.4, 427.6
04:50.1, 426.2, 425.3
04:52.1, 427.4, 427.6
04:54.1, 427.2, 425.3
04:56.1, 427.4, 432.9
04:58.1, 429.2, 427.1
05:00.1, 427.3, 429.8
05:02.1, 431.2, 433.4
05:04.1, 430.4, 427.6
05:06.1, 428.9, 429.4
05:08.1, 429.1, 428.9
05:10.1, 430.6, 430.7
05:12.1, 431.1, 430.2
05:14.1, 430.9, 430.2
05:16.1, 431.9, 430.7
05:18.1, 431.4, 429.4
05:20.1, 434.8, 433.9
05:22.1, 435.6, 436.1
05:24.1, 433.2, 433.9
05:26.1, 436.0, 436.1
05:28.1, 435.1, 433.9
05:30.1, 437.0, 438.4
05:32.1, 437.0, 441.1
05:34.1, 439.3, 442.9
05:36.1, 440.1, 440.1
05:38.1, 439.2, 440.1
05:40.1, 438.6, 437.9
05:42.1, 437.3, 438.8
05:44.1, 440.4, 444.2
05:46.1, 442.6, 440.1
05:48.1, 442.0, 444.2
05:50.1, 443.2, 447.4
05:52.1, 444.1, 441.5
05:54.1, 443.3, 444.2
05:56.1, 443.8, 443.8
05:58.1, 444.2, 444.2
06:00.1, 446.1, 446.4
06:02.1, 447.5, 446.4
06:04.1, 449.4, 448.2
06:06.1, 449.0, 449.6
06:08.1, 449.8, 450.9
06:10.1, 447.9, 450.1
06:12.1, 449.0, 448.7
06:14.1, 448.6, 449.1
06:16.1, 450.6, 452.8
06:18.1, 450.9, 448.2
06:20.1, 452.1, 452.3
06:22.1, 451.7, 454.1
06:24.1, 453.4, 450.9
06:26.1, 453.1, 453.6
06:28.1, 454.0, 450.1
06:30.1, 456.1, 460.4
06:32.1, 455.0, 455.4
06:34.1, 455.5, 454.1
06:36.1, 454.9, 455.9
06:38.1, 456.0, 456.4
06:40.1, 457.4, 455.9
06:42.1, 456.9, 459.1
06:44.1, 459.3, 459.9
06:46.1, 459.6, 457.2
06:48.1, 460.1, 459.1
06:50.1, 460.9, 460.4
06:52.1, 461.8, 460.4
06:54.1, 460.2, 462.2
06:56.1, 462.1, 461.3
06:58.1, 461.6, 461.8
07:00.1, 461.6, 462.6
07:02.1, 461.8, 461.8
07:04.1, 463.1, 464.0
07:06.1, 464.9, 464.9
07:08.1, 465.5, 466.2
07:10.1, 465.3, 465.8
07:12.1, 466.0, 464.0
07:14.1, 467.1, 469.4
07:16.1, 466.7, 464.9
07:18.1, 467.4, 470.8
07:20.1, 468.5, 467.6
07:22.1, 469.3, 468.9
07:24.1, 468.8, 469.4
07:26.1, 468.9, 471.2
07:28.1, 470.0, 472.1
07:30.1, 470.8, 469.4
07:32.1, 471.4, 470.8
07:34.1, 471.5, 471.6
07:36.1, 471.6, 469.9
07:38.1, 469.7, 470.8
07:40.1, 471.5, 472.6
07:42.1, 473.5, 476.1
07:44.1, 473.1, 472.6
07:46.1, 472.0, 473.4
07:48.1, 471.8, 471.6
07:50.1, 473.8, 473.4
07:52.1, 473.5, 474.4
07:54.1, 474.3, 474.8
07:56.1, 473.9, 475.2
07:58.1, 475.1, 473.0
08:00.1, 475.7, 473.9
08:02.1, 477.8, 477.1
08:04.1, 465.3, 454.1
08:06.1, 436.8, 428.4
08:08.1, 411.3, 398.8
08:10.1, 391.7, 388.4
08:12.1, 375.0, 368.1
08:14.1, 357.0, 353.8
08:16.1, 348.6, 343.4
08:18.1, 334.6, 331.2
08:20.1, 323.9, 322.2
08:22.1, 318.0, 314.6
08:24.1, 309.6, 303.8
08:26.1, 301.1, 293.4
08:28.1, 294.1, 287.6
08:30.1, 286.6, 286.2
08:32.1, 280.4, 275.9
08:34.1, 275.9, 273.6
08:36.1, 272.9, 272.8
08:38.1, 265.7, 263.3
08:40.1, 259.6, 260.1
08:42.1, 256.8, 256.1
08:44.1, 251.3, 251.6
08:46.1, 249.5, 248.4
08:48.1, 245.4, 243.5
08:50.1, 240.3, 238.1
08:52.1, 237.5, 235.4
08:54.1, 232.1, 231.3
08:56.1, 229.1, 227.3
08:58.1, 225.1, 222.8
09:00.1, 221.6, 221.0
09:02.1, 220.0, 219.2
