Sumatra Buah Buahan
Run #24,T_amb=71.4
06:30.1, 451.9, 451.9
06:32.1, 452.0, 456.4
06:34.1, 458.3, 458.1
06:36.1, 457.9, 457.7
06:38.1, 458.6, 458.1
06:40.1, 459.6, 458.1
06:42.1, 462.1, 461.8
06:44.1, 462.1, 457.2
06:46.1, 461.1, 461.3
06:48.1, 463.1, 463.1
06:50.1, 465.0, 465.8
06:52.1, 465.7, 467.6
06:54.1, 466.1, 465.8
06:56.1, 466.6, 465.4
06:58.1, 467.5, 468.5
07:00.1, 468.4, 467.6
07:02.1, 468.0, 470.8
07:04.1, 470.1, 468.5
07:06.1, 469.7, 468.5
07:08.1, 470.1, 473.4
07:10.1, 472.8, 470.3
07:12.1, 471.0, 472.6
07:14.1, 470.4, 473.9
07:16.1, 473.0, 472.1
07:18.1, 471.4, 469.4
07:20.1, 472.3, 471.6
07:22.1, 473.6, 471.6
07:24.1, 474.0, 476.6
07:26.1, 477.1, 477.5
07:28.1, 476.3, 475.2
07:30.1, 476.8, 476.6
07:32.1, 475.7, 477.1
07:34.1, 477.1, 474.4
07:36.1, 477.2, 477.9
07:38.1, 477.0, 477.9
07:40.1, 478.5, 480.6
07:42.1, 475.0, 465.4
07:44.1, 446.7, 433.9
07:46.1, 416.2, 404.6
07:48.1, 390.4, 378.1
07:50.1, 368.4, 359.6
07:52.1, 347.4, 340.7
07:54.1, 335.5, 330.4
07:56.1, 325.2, 318.6
07:58.1, 317.4, 313.2
08:00.1, 309.4, 304.2
08:02.1, 303.3, 297.9
08:04.1, 294.5, 288.9
08:06.1, 286.1, 283.1
08:08.1, 279.8, 273.6
08:10.1, 274.9, 272.3
08:12.1, 267.8, 265.1
08:14.1, 263.2, 261.1
08:16.1, 257.1, 254.8
08:18.1, 252.2, 249.3
08:20.1, 248.7, 247.6
08:22.1, 245.2, 244.4
08:24.1, 241.0, 237.7
08:26.1, 236.7, 233.6
08:28.1, 233.4, 232.7
08:30.1, 230.4, 228.7
08:32.1, 226.4, 223.7
08:34.1, 221.5, 220.6
08:36.1, 218.5, 217.8
08:38.1, 216.0, 214.2
08:40.1, 213.5, 210.2
08:42.1, 210.6, 209.8
08:44.1, 203.1, 182.3
