Sumatra Buah Buahan
Run #35,T_amb=75.0
02:52.1, 370.2, 368.6
02:54.1, 373.7, 376.2
02:56.1, 372.8, 371.8
02:58.1, 370.0, 370.4
03:00.1, 373.0, 371.3
03:02.1, 370.9, 372.2
03:04.1, 374.7, 380.8
03:06.1, 381.7, 381.2
03:08.1, 384.4, 383.9
03:10.1, 382.1, 382.6
03:12.1, 387.6, 388.9
03:14.1, 390.9, 392.9
03:16.1, 389.1, 383.4
03:18.1, 385.8, 388.9
03:20.1, 387.2, 388.9
03:22.1, 389.9, 390.6
03:24.1, 390.6, 389.3
03:26.1, 389.8, 392.9
03:28.1, 389.8, 388.9
03:30.1, 391.1, 393.8
03:32.1, 394.6, 396.9
03:34.1, 395.4, 395.1
03:36.1, 398.1, 393.4
03:38.1, 392.4, 394.2
03:40.1, 390.3, 389.8
03:42.1, 395.2, 396.9
03:44.1, 396.1, 396.1
03:46.1, 399.4, 401.0
03:48.1, 398.3, 394.2
03:50.1, 399.6, 399.6
03:52.1, 397.7, 399.6
03:54.1, 401.0, 403.2
03:56.1, 404.6, 405.1
03:58.1, 405.4, 402.8
04:00.1, 407.1, 406.4
04:02.1, 405.6, 405.1
04:04.1, 407.5, 410.4
04:06.1, 407.9, 407.8
04:08.1, 409.0, 410.0
04:10.1, 411.9, 414.1
04:12.1, 412.1, 413.6
04:14.1, 412.7, 413.1
04:16.1, 412.2, 409.6
04:18.1, 413.6, 418.1
04:20.1, 414.5, 413.1
04:22.1, 413.3, 411.8
04:24.1, 415.0, 415.9
04:26.1, 413.5, 413.6
04:28.1, 413.1, 414.1
04:30.1, 412.7, 411.4
04:32.1, 413.4, 414.1
04:34.1, 414.8, 411.8
04:36.1, 416.4, 415.9
04:38.1, 416.5, 415.4
04:40.1, 416.5, 417.2
04:42.1, 416.7, 417.2
04:44.1, 417.2, 417.6
04:46.1, 418.7, 419.0
04:48.1, 417.9, 416.8
04:50.1, 419.3, 419.0
04:52.1, 420.6, 419.4
04:54.1, 419.6, 418.6
04:56.1, 420.1, 420.4
04:58.1, 422.6, 423.5
05:00.1, 422.2, 422.1
05:02.1, 425.2, 424.9
05:04.1, 425.6, 425.8
05:06.1, 426.5, 429.8
05:08.1, 428.9, 428.0
05:10.1, 427.9, 432.1
05:12.1, 428.2, 426.2
05:14.1, 431.8, 432.1
05:16.1, 430.8, 434.3
05:18.1, 431.1, 430.2
05:20.1, 429.4, 429.4
05:22.1, 430.8, 432.9
05:24.1, 432.7, 437.0
05:26.1, 433.3, 433.4
05:28.1, 433.2, 435.2
05:30.1, 434.1, 437.0
05:32.1, 436.4, 436.1
05:34.1, 436.4, 437.0
05:36.1, 436.7, 436.6
05:38.1, 437.3, 439.2
05:40.1, 438.5, 438.8
05:42.1, 439.1, 437.4
05:44.1, 439.5, 441.9
05:46.1, 441.2, 440.1
05:48.1, 441.8, 441.1
05:50.1, 442.9, 444.2
05:52.1, 443.0, 442.9
05:54.1, 443.0, 446.0
05:56.1, 443.4, 442.4
05:58.1, 442.9, 443.3
06:00.1, 442.2, 441.9
06:02.1, 443.1, 444.2
06:04.1, 444.3, 445.6
06:06.1, 445.6, 446.4
06:08.1, 446.4, 447.4
06:10.1, 445.7, 447.8
06:12.1, 447.5, 449.1
06:14.1, 448.2, 452.3
06:16.1, 449.4, 449.1
06:18.1, 448.8, 449.1
06:20.1, 448.6, 449.1
06:22.1, 450.3, 447.4
06:24.1, 449.9, 449.6
06:26.1, 450.1, 450.9
06:28.1, 450.9, 451.9
06:30.1, 452.4, 452.3
06:32.1, 453.1, 450.9
06:34.1, 453.6, 451.9
06:36.1, 454.4, 455.4
06:38.1, 454.6, 455.4
06:40.1, 454.8, 455.9
06:42.1, 455.0, 456.4
06:44.1, 454.6, 456.4
06:46.1, 455.7, 454.6
06:48.1, 456.3, 455.0
06:50.1, 457.2, 456.8
06:52.1, 456.2, 454.6
06:54.1, 456.7, 459.5
06:56.1, 457.2, 456.4
06:58.1, 459.7, 459.9
07:00.1, 460.0, 459.9
07:02.1, 459.3, 459.9
07:04.1, 460.0, 461.3
07:06.1, 461.5, 462.2
07:08.1, 461.5, 462.2
07:10.1, 462.0, 461.3
07:12.1, 459.3, 460.4
07:14.1, 460.5, 462.2
07:16.1, 461.2, 460.9
07:18.1, 463.7, 463.1
07:20.1, 461.9, 462.6
07:22.1, 462.5, 461.3
07:24.1, 463.2, 463.1
07:26.1, 463.6, 461.3
07:28.1, 464.1, 464.4
07:30.1, 463.8, 467.1
07:32.1, 464.7, 464.9
07:34.1, 465.3, 466.7
07:36.1, 466.8, 467.1
07:38.1, 466.8, 468.9
07:40.1, 467.1, 466.7
07:42.1, 467.1, 467.1
07:44.1, 467.2, 465.4
07:46.1, 464.3, 464.9
07:48.1, 467.1, 465.4
07:50.1, 451.8, 428.0
