Sumatra Buah Buahan
Run #06,T_amb=73.1
06:36.1, 460.6, 462.6
06:38.1, 464.1, 467.1
06:40.1, 463.4, 461.8
06:42.1, 462.6, 460.9
06:44.1, 463.4, 462.6
06:46.1, 464.1, 468.5
06:48.1, 464.1, 464.9
06:50.1, 464.5, 462.6
06:52.1, 465.3, 466.2
06:54.1, 464.0, 463.1
06:56.1, 466.1, 467.1
06:58.1, 466.6, 463.6
07:00.1, 468.1, 472.6
07:02.1, 468.4, 464.9
07:04.1, 469.0, 464.0
07:06.1, 468.9, 470.8
07:08.1, 468.9, 470.3
07:10.1, 470.4, 467.6
07:12.1, 468.6, 470.3
07:14.1, 472.7, 477.1
07:16.1, 473.4, 473.0
07:18.1, 465.1, 455.4
07:20.1, 440.5, 429.8
07:22.1, 417.1, 401.4
07:24.1, 393.6, 387.9
07:26.1, 368.0, 365.0
07:28.1, 354.1, 347.9
07:30.1, 346.5, 338.9
07:32.1, 333.6, 327.6
07:34.1, 322.4, 317.3
07:36.1, 314.1, 312.8
07:38.1, 307.1, 300.2
07:40.1, 297.4, 293.9
07:42.1, 292.7, 287.6
07:44.1, 286.0, 282.6
07:46.1, 280.6, 277.7
07:48.1, 274.2, 270.5
07:50.1, 270.1, 267.4
07:52.1, 264.2, 262.9
07:54.1, 259.5, 256.1
07:56.1, 255.1, 254.3
07:58.1, 249.4, 247.1
08:00.1, 245.9, 243.5
08:02.1, 242.0, 241.2
08:04.1, 237.8, 235.8
08:06.1, 233.8, 230.9
08:08.1, 230.5, 229.6
08:10.1, 228.0, 225.9
08:12.1, 224.1, 223.2
08:14.1, 221.5, 220.6
08:16.1, 218.9, 216.5
08:18.1, 213.6, 213.8
08:20.1, 212.2, 211.6
08:22.1, 210.0, 207.5
08:24.1, 204.8, 203.9
08:26.1, 204.0, 203.0
08:28.1, 202.9, 202.1
08:30.1, 200.2, 196.7
