Sumatra Buah Buahan
Run #02,T_amb=77.1
04:20.1, 410.9, 413.1
04:22.1, 415.2, 416.3
04:24.1, 414.0, 414.1
04:26.1, 412.1, 410.9
04:28.1, 412.6, 410.0
04:30.1, 409.8, 410.0
04:32.1, 412.0, 415.4
04:34.1, 415.9, 416.3
04:36.1, 422.5, 424.4
04:38.1, 422.4, 419.4
04:40.1, 422.9, 422.6
04:42.1, 423.5, 429.8
04:44.1, 425.3, 425.3
04:46.1, 427.3, 429.4
04:48.1, 432.7, 431.6
04:50.1, 432.1, 433.9
04:52.1, 432.6, 432.9
04:54.1, 434.0, 434.8
04:56.1, 433.3, 431.6
04:58.1, 431.9, 437.4
05:00.1, 435.4, 433.9
05:02.1, 437.9, 440.1
05:04.1, 439.8, 445.1
05:06.1, 438.9, 441.1
05:08.1, 438.9, 442.9
05:10.1, 440.6, 441.5
05:12.1, 443.6, 450.5
05:14.1, 447.4, 446.4
05:16.1, 446.5, 445.1
05:18.1, 443.5, 440.6
05:20.1, 441.4, 442.4
05:22.1, 444.2, 446.0
05:24.1, 443.1, 443.8
05:26.1, 444.9, 446.4
05:28.1, 443.2, 445.1
05:30.1, 443.6, 443.3
05:32.1, 449.2, 444.6
05:34.1, 449.3, 453.2
05:36.1, 453.5, 455.4
05:38.1, 454.7, 455.9
05:40.1, 458.3, 459.1
05:42.1, 459.2, 459.1
05:44.1, 458.2, 459.9
05:46.1, 459.3, 463.6
05:48.1, 461.9, 459.9
05:50.1, 460.9, 457.2
05:52.1, 462.9, 466.7
05:54.1, 462.7, 459.5
05:56.1, 464.0, 463.6
05:58.1, 466.0, 462.6
06:00.1, 464.7, 465.4
06:02.1, 466.6, 471.6
06:04.1, 469.1, 468.9
06:06.1, 468.9, 470.3
06:08.1, 471.7, 471.6
06:10.1, 469.9, 465.8
06:12.1, 470.9, 470.8
06:14.1, 471.7, 470.8
06:16.1, 471.3, 473.0
06:18.1, 473.8, 472.6
06:20.1, 471.6, 467.1
06:22.1, 472.5, 473.9
06:24.1, 475.0, 474.8
06:26.1, 475.9, 477.5
06:28.1, 477.4, 475.7
06:30.1, 476.8, 473.4
06:32.1, 460.5, 441.9
