Sumatra Buah Buahan
Run #38,T_amb=75.4
02:48.1, 361.6, 361.4
02:50.1, 362.0, 361.4
02:52.1, 362.7, 363.6
02:54.1, 364.4, 365.0
02:56.1, 365.7, 367.2
02:58.1, 367.2, 367.2
03:00.1, 368.7, 369.9
03:02.1, 369.5, 370.4
03:04.1, 369.9, 371.3
03:06.1, 372.0, 372.2
03:08.1, 372.9, 372.6
03:10.1, 374.2, 375.4
03:12.1, 375.4, 374.4
03:14.1, 374.8, 375.8
03:16.1, 375.9, 376.7
03:18.1, 377.3, 377.6
03:20.1, 378.1, 378.5
03:22.1, 379.6, 380.3
03:24.1, 380.5, 379.9
03:26.1, 380.6, 381.2
03:28.1, 382.0, 382.1
03:30.1, 383.1, 383.9
03:32.1, 383.8, 383.4
03:34.1, 384.5, 384.8
03:36.1, 385.5, 385.7
03:38.1, 387.1, 387.1
03:40.1, 387.4, 387.5
03:42.1, 389.3, 387.9
03:44.1, 388.9, 389.3
03:46.1, 389.7, 389.8
03:48.1, 390.8, 392.4
03:50.1, 391.9, 391.6
03:52.1, 392.5, 393.8
03:54.1, 394.1, 393.8
03:56.1, 393.8, 395.1
03:58.1, 395.8, 395.6
04:00.1, 396.5, 396.5
04:02.1, 396.8, 396.5
04:04.1, 397.5, 397.9
04:06.1, 398.2, 397.9
04:08.1, 399.7, 399.6
04:10.1, 400.2, 400.1
04:12.1, 399.8, 400.6
04:14.1, 401.3, 403.2
04:16.1, 403.6, 404.1
04:18.1, 403.9, 404.1
04:20.1, 404.9, 404.6
04:22.1, 404.5, 404.1
04:24.1, 405.8, 405.9
04:26.1, 405.2, 405.5
04:28.1, 407.5, 407.3
04:30.1, 408.2, 409.6
04:32.1, 409.0, 408.2
04:34.1, 411.7, 410.4
04:36.1, 410.5, 412.7
04:38.1, 410.3, 410.0
04:40.1, 412.2, 410.9
04:42.1, 414.8, 415.4
04:44.1, 414.0, 414.9
04:46.1, 416.1, 415.4
04:48.1, 417.4, 417.2
04:50.1, 418.1, 419.9
04:52.1, 419.9, 420.8
04:54.1, 420.9, 418.6
04:56.1, 420.0, 419.9
04:58.1, 422.7, 423.9
05:00.1, 422.9, 422.6
05:02.1, 424.2, 422.6
05:04.1, 424.5, 422.1
05:06.1, 423.8, 423.1
05:08.1, 424.6, 423.9
05:10.1, 426.9, 428.0
05:12.1, 425.8, 424.9
05:14.1, 427.2, 427.1
05:16.1, 425.5, 425.8
05:18.1, 425.6, 424.9
05:20.1, 424.9, 423.9
05:22.1, 422.5, 422.1
05:24.1, 425.4, 423.5
05:26.1, 424.4, 423.9
05:28.1, 425.0, 426.6
05:30.1, 427.1, 428.0
05:32.1, 427.5, 427.6
05:34.1, 428.9, 429.8
05:36.1, 429.0, 427.1
05:38.1, 428.8, 429.4
05:40.1, 428.9, 431.1
05:42.1, 428.8, 428.4
05:44.1, 428.9, 430.2
05:46.1, 430.7, 431.1
05:48.1, 431.6, 431.6
05:50.1, 433.3, 434.3
05:52.1, 433.5, 433.9
05:54.1, 433.1, 432.5
05:56.1, 434.5, 434.3
05:58.1, 435.5, 435.6
06:00.1, 436.8, 436.6
06:02.1, 437.7, 437.9
06:04.1, 437.3, 436.1
06:06.1, 436.9, 436.6
06:08.1, 437.3, 436.6
06:10.1, 439.7, 441.5
06:12.1, 438.6, 437.9
06:14.1, 439.4, 440.6
06:16.1, 439.6, 440.6
06:18.1, 439.9, 441.1
06:20.1, 441.6, 440.6
06:22.1, 441.2, 441.1
06:24.1, 442.2, 443.8
06:26.1, 444.1, 443.8
06:28.1, 444.9, 446.4
06:30.1, 445.9, 446.4
06:32.1, 445.3, 445.6
06:34.1, 446.8, 446.9
06:36.1, 445.2, 445.6
06:38.1, 445.6, 446.0
06:40.1, 446.4, 447.4
06:42.1, 446.2, 448.2
06:44.1, 447.7, 449.1
06:46.1, 448.8, 446.0
06:48.1, 448.7, 448.7
06:50.1, 449.7, 448.7
06:52.1, 448.6, 448.7
06:54.1, 449.8, 451.4
06:56.1, 451.9, 452.3
06:58.1, 452.9, 455.0
07:00.1, 452.5, 451.4
07:02.1, 452.2, 451.9
07:04.1, 452.5, 452.3
07:06.1, 453.5, 455.4
07:08.1, 453.7, 452.8
07:10.1, 454.8, 455.0
07:12.1, 454.3, 453.2
07:14.1, 455.5, 457.7
07:16.1, 456.3, 456.4
07:18.1, 455.7, 457.2
07:20.1, 457.2, 456.8
07:22.1, 456.1, 455.0
07:24.1, 455.5, 454.6
07:26.1, 456.4, 456.8
07:28.1, 457.5, 458.1
07:30.1, 456.5, 457.2
07:32.1, 459.6, 461.8
07:34.1, 460.4, 460.4
07:36.1, 458.7, 457.7
07:38.1, 459.3, 460.9
07:40.1, 459.9, 461.8
07:42.1, 461.4, 461.8
07:44.1, 461.0, 461.3
07:46.1, 461.3, 463.1
07:48.1, 462.9, 461.8
07:50.1, 462.3, 463.6
07:52.1, 461.8, 461.8
07:54.1, 462.9, 465.4
07:56.1, 462.4, 461.8
07:58.1, 461.7, 457.2
08:00.1, 438.7, 420.8
08:02.1, 400.1, 392.9
08:04.1, 378.1, 370.9
08:06.1, 258.8, 32.0
08:08.1, 32.0, 32.0
08:10.1, 32.0, 32.0
08:12.1, 32.0, 32.0
08:14.1, 32.0, 32.0
08:16.1, 32.0, 32.0
08:18.1, 32.0, 32.0
08:20.1, 32.0, 32.0
08:22.1, 32.0, 32.0
08:24.1, 32.0, 32.0
08:26.1, 32.0, 32.0
08:28.1, 32.0, 32.0
08:30.1, 32.0, 32.0
08:32.1, 32.0, 32.0
08:34.1, 32.0, 32.0
08:36.1, 32.0, 32.0
08:38.1, 32.0, 32.0
08:40.1, 32.0, 32.0
08:42.1, 32.0, 32.0
08:44.1, 32.0, 32.0
08:46.1, 32.0, 32.0
08:48.1, 32.0, 32.0
08:50.1, 32.0, 32.0
08:52.1, 32.0, 32.0
08:54.1, 32.0, 32.0
08:56.1, 32.0, 32.0
08:58.1, 32.0, 32.0
