Sumatra Buah Buahan
Run #01,T_amb=76.3
06:16.1, 463.5, 469.4
06:18.1, 461.8, 459.5
06:20.1, 461.6, 461.8
06:22.1, 462.2, 457.7
06:24.1, 459.0, 463.1
06:26.1, 464.5, 464.9
06:28.1, 463.7, 462.6
06:30.1, 465.1, 464.4
06:32.1, 463.1, 462.6
06:34.1, 465.9, 465.8
06:36.1, 466.9, 468.1
06:38.1, 464.9, 462.6
06:40.1, 465.3, 467.6
06:42.1, 470.3, 475.2
06:44.1, 468.6, 468.1
06:46.1, 467.7, 468.9
06:48.1, 464.9, 467.1
06:50.1, 465.8, 465.4
06:52.1, 466.2, 462.2
06:54.1, 467.8, 468.9
06:56.1, 466.9, 466.2
06:58.1, 469.1, 468.5
07:00.1, 470.1, 468.5
07:02.1, 471.4, 471.6
