Ethiopia Sidamo
Run #26,T_amb=77.3
03:28.1, 381.6, 383.9
03:30.1, 383.1, 388.4
03:32.1, 385.6, 386.1
03:34.1, 389.0, 391.1
03:36.1, 388.4, 392.0
03:38.1, 390.9, 388.4
03:40.1, 381.1, 378.5
03:42.1, 380.2, 377.1
03:44.1, 382.6, 383.0
03:46.1, 384.5, 387.1
03:48.1, 385.6, 386.6
03:50.1, 382.6, 384.8
03:52.1, 385.8, 383.0
03:54.1, 384.0, 382.6
03:56.1, 384.5, 382.6
03:58.1, 388.3, 395.6
04:00.1, 390.0, 387.1
04:02.1, 392.4, 391.6
04:04.1, 389.6, 387.9
04:06.1, 392.7, 389.3
04:08.1, 389.6, 389.3
04:10.1, 393.1, 398.3
04:12.1, 396.6, 396.9
04:14.1, 396.1, 396.1
04:16.1, 396.0, 394.7
04:18.1, 396.9, 397.9
04:20.1, 399.2, 401.0
04:22.1, 401.9, 403.2
04:24.1, 401.3, 403.2
04:26.1, 405.1, 403.2
04:28.1, 404.8, 407.8
04:30.1, 406.6, 407.8
04:32.1, 402.8, 402.8
04:34.1, 404.0, 403.7
04:36.1, 404.8, 405.9
04:38.1, 410.7, 408.2
04:40.1, 409.8, 411.4
04:42.1, 413.1, 411.4
04:44.1, 410.9, 411.4
04:46.1, 410.3, 407.8
04:48.1, 407.3, 408.2
04:50.1, 411.8, 410.0
04:52.1, 411.2, 408.6
04:54.1, 410.6, 412.7
04:56.1, 413.6, 413.1
04:58.1, 414.1, 411.8
05:00.1, 421.6, 427.1
05:02.1, 426.6, 423.9
05:04.1, 429.6, 433.9
05:06.1, 431.9, 429.8
05:08.1, 430.3, 429.4
05:10.1, 430.2, 429.4
05:12.1, 429.9, 430.2
05:14.1, 430.6, 432.9
05:16.1, 433.5, 436.1
05:18.1, 436.8, 437.9
05:20.1, 436.2, 433.9
05:22.1, 436.7, 435.2
05:24.1, 435.9, 437.0
05:26.1, 435.6, 433.9
05:28.1, 434.0, 434.3
05:30.1, 433.8, 433.4
05:32.1, 436.1, 436.6
05:34.1, 436.1, 436.1
05:36.1, 436.5, 435.2
05:38.1, 436.2, 435.6
05:40.1, 435.0, 433.9
05:42.1, 439.4, 438.4
05:44.1, 440.9, 441.1
05:46.1, 441.2, 439.2
05:48.1, 439.1, 442.4
05:50.1, 440.3, 438.8
05:52.1, 446.8, 448.2
05:54.1, 449.3, 447.4
05:56.1, 449.8, 446.4
05:58.1, 450.1, 451.4
06:00.1, 451.8, 455.9
06:02.1, 448.0, 446.0
06:04.1, 446.0, 446.4
06:06.1, 445.8, 443.8
06:08.1, 446.1, 443.3
06:10.1, 445.1, 442.9
06:12.1, 447.2, 445.6
06:14.1, 445.9, 444.6
06:16.1, 446.8, 448.2
06:18.1, 447.9, 446.4
06:20.1, 451.0, 451.4
06:22.1, 449.6, 451.9
06:24.1, 451.5, 453.6
06:26.1, 452.1, 449.1
06:28.1, 447.4, 446.9
06:30.1, 451.6, 457.2
06:32.1, 454.1, 454.1
06:34.1, 453.0, 452.3
06:36.1, 454.5, 455.9
06:38.1, 447.7, 439.2
06:40.1, 429.7, 414.5
06:42.1, 398.0, 391.1
06:44.1, 386.5, 383.9
06:46.1, 381.7, 380.3
06:48.1, 380.8, 389.3
06:50.1, 408.7, 422.6
06:52.1, 427.7, 431.6
06:54.1, 436.2, 439.7
06:56.1, 440.1, 442.4
06:58.1, 443.7, 444.2
07:00.1, 441.9, 440.1
07:02.1, 442.1, 441.1
07:04.1, 442.6, 440.1
07:06.1, 445.0, 444.2
07:08.1, 444.5, 445.1
07:10.1, 445.4, 446.9
07:12.1, 448.1, 448.7
07:14.1, 451.7, 451.4
07:16.1, 453.4, 455.4
07:18.1, 456.1, 457.7
07:20.1, 457.2, 458.6
07:22.1, 458.1, 458.1
07:24.1, 459.7, 460.4
07:26.1, 459.1, 459.5
07:28.1, 460.0, 461.3
07:30.1, 462.0, 462.2
07:32.1, 461.3, 462.2
07:34.1, 461.6, 463.1
07:36.1, 462.0, 462.6
07:38.1, 462.7, 463.6
07:40.1, 463.9, 464.0
07:42.1, 464.2, 463.6
07:44.1, 464.5, 464.9
07:46.1, 466.5, 465.8
07:48.1, 467.0, 467.6
07:50.1, 465.3, 466.7
07:52.1, 468.0, 465.8
07:54.1, 458.2, 449.6
07:56.1, 433.7, 423.1
07:58.1, 410.9, 404.1
08:00.1, 393.5, 386.6
08:02.1, 378.4, 372.2
08:04.1, 360.2, 356.0
08:06.1, 355.8, 355.1
