Ethiopia Sidamo
Run #24,T_amb=72.5
03:00.1, 391.5, 388.9
03:02.1, 392.0, 392.4
03:04.1, 394.0, 393.8
03:06.1, 394.6, 399.6
03:08.1, 397.7, 396.9
03:10.1, 397.2, 394.7
03:12.1, 398.8, 397.9
03:14.1, 398.5, 400.6
03:16.1, 400.1, 402.4
03:18.1, 401.1, 400.6
03:20.1, 400.9, 402.4
03:22.1, 403.8, 404.6
03:24.1, 404.7, 403.7
03:26.1, 404.8, 405.9
03:28.1, 404.1, 408.6
03:30.1, 404.6, 403.7
03:32.1, 404.3, 405.5
03:34.1, 405.5, 405.1
03:36.1, 404.7, 405.1
03:38.1, 406.2, 411.4
03:40.1, 410.0, 409.6
03:42.1, 412.9, 408.6
03:44.1, 414.5, 418.6
03:46.1, 417.4, 418.6
03:48.1, 418.6, 421.2
03:50.1, 423.7, 419.0
03:52.1, 424.9, 425.8
03:54.1, 427.1, 425.8
03:56.1, 428.4, 431.6
03:58.1, 432.6, 432.5
04:00.1, 431.5, 424.4
04:02.1, 432.0, 427.6
04:04.1, 431.2, 434.3
04:06.1, 432.7, 428.0
04:08.1, 430.5, 429.8
04:10.1, 427.0, 426.2
04:12.1, 425.9, 420.8
04:14.1, 423.5, 425.3
04:16.1, 427.5, 430.7
04:18.1, 425.0, 423.1
04:20.1, 426.2, 423.9
04:22.1, 424.4, 426.6
04:24.1, 424.9, 427.6
04:26.1, 425.9, 423.5
04:28.1, 424.1, 424.9
04:30.1, 426.6, 423.5
04:32.1, 426.2, 429.4
04:34.1, 427.5, 430.7
04:36.1, 430.4, 429.8
04:38.1, 429.0, 429.8
04:40.1, 426.3, 423.9
04:42.1, 427.1, 429.4
04:44.1, 431.1, 435.2
04:46.1, 433.5, 431.6
04:48.1, 433.4, 434.3
04:50.1, 439.1, 435.6
04:52.1, 436.7, 441.5
04:54.1, 438.0, 442.9
04:56.1, 438.6, 436.6
04:58.1, 440.8, 447.4
05:00.1, 447.9, 446.0
05:02.1, 446.8, 444.2
05:04.1, 447.0, 448.2
05:06.1, 449.9, 448.2
05:08.1, 451.7, 451.4
05:10.1, 451.4, 452.3
05:12.1, 454.8, 460.4
05:14.1, 456.5, 455.0
05:16.1, 457.9, 460.9
05:18.1, 457.5, 455.9
05:20.1, 453.9, 453.2
05:22.1, 451.4, 450.1
05:24.1, 452.8, 454.6
05:26.1, 457.9, 459.5
05:28.1, 457.8, 459.1
05:30.1, 458.3, 458.1
05:32.1, 458.1, 457.7
05:34.1, 460.1, 459.5
05:36.1, 461.8, 461.8
05:38.1, 462.0, 463.6
05:40.1, 461.4, 463.1
05:42.1, 460.4, 463.1
05:44.1, 461.4, 459.9
05:46.1, 458.9, 460.4
05:48.1, 451.2, 446.9
05:50.1, 448.5, 448.7
05:52.1, 449.5, 449.6
05:54.1, 449.2, 450.1
05:56.1, 447.7, 450.9
05:58.1, 447.8, 444.6
06:00.1, 445.2, 447.4
06:02.1, 451.4, 455.0
06:04.1, 449.7, 447.8
06:06.1, 448.6, 450.5
06:08.1, 453.6, 454.1
06:10.1, 455.6, 455.4
06:12.1, 453.9, 454.1
06:14.1, 454.3, 456.8
06:16.1, 456.7, 454.1
06:18.1, 456.2, 455.9
06:20.1, 456.1, 459.5
06:22.1, 457.0, 463.1
06:24.1, 460.2, 463.6
06:26.1, 460.6, 462.6
06:28.1, 460.7, 458.6
06:30.1, 461.6, 462.2
06:32.1, 464.1, 464.0
06:34.1, 460.2, 462.2
06:36.1, 461.9, 464.0
06:38.1, 462.1, 467.1
06:40.1, 465.3, 464.9
06:42.1, 466.2, 466.2
06:44.1, 466.9, 464.9
06:46.1, 472.0, 468.5
06:48.1, 452.9, 437.9
06:50.1, 425.5, 414.5
06:52.1, 404.3, 390.6
06:54.1, 378.9, 377.1
06:56.1, 368.3, 360.5
06:58.1, 352.4, 347.0
07:00.1, 340.0, 331.2
07:02.1, 330.1, 329.9
07:04.1, 323.4, 319.6
07:06.1, 310.7, 309.6
07:08.1, 305.5, 302.0
07:10.1, 298.3, 296.6
07:12.1, 290.7, 288.1
07:14.1, 283.9, 280.4
07:16.1, 276.7, 272.3
07:18.1, 271.9, 270.5
07:20.1, 267.2, 262.4
07:22.1, 261.2, 259.7
07:24.1, 256.4, 253.4
07:26.1, 251.5, 249.8
07:28.1, 248.3, 246.2
07:30.1, 245.4, 243.1
07:32.1, 240.4, 239.0
07:34.1, 237.3, 235.4
07:36.1, 232.6, 230.9
07:38.1, 229.2, 228.2
