Ethiopia Sidamo
Run #36,T_amb=75.4
02:48.1, 377.8, 375.8
02:50.1, 379.6, 378.9
02:52.1, 381.2, 381.2
02:54.1, 381.6, 383.9
02:56.1, 383.0, 380.8
02:58.1, 382.5, 382.6
03:00.1, 385.3, 384.4
03:02.1, 385.3, 387.9
03:04.1, 387.8, 386.1
03:06.1, 387.2, 386.1
03:08.1, 389.0, 390.2
03:10.1, 388.6, 388.9
03:12.1, 390.2, 393.4
03:14.1, 393.2, 393.4
03:16.1, 394.3, 392.4
03:18.1, 394.5, 397.9
03:20.1, 396.2, 398.3
03:22.1, 399.7, 401.4
03:24.1, 398.9, 396.5
03:26.1, 398.6, 399.6
03:28.1, 397.6, 401.0
03:30.1, 399.6, 401.4
03:32.1, 402.6, 402.8
03:34.1, 403.4, 404.6
03:36.1, 402.2, 399.2
03:38.1, 405.0, 404.1
03:40.1, 404.8, 409.6
03:42.1, 406.5, 407.3
03:44.1, 408.4, 407.8
03:46.1, 407.7, 410.0
03:48.1, 408.6, 407.8
03:50.1, 408.3, 405.9
03:52.1, 409.1, 410.0
03:54.1, 412.8, 416.3
03:56.1, 414.2, 414.9
03:58.1, 415.8, 418.6
04:00.1, 415.0, 414.9
04:02.1, 417.3, 418.1
04:04.1, 417.7, 418.6
04:06.1, 417.4, 417.6
04:08.1, 418.8, 419.4
04:10.1, 422.6, 422.1
04:12.1, 422.1, 425.3
04:14.1, 421.8, 422.6
04:16.1, 422.7, 422.6
04:18.1, 422.4, 420.4
04:20.1, 422.9, 421.2
04:22.1, 423.3, 422.6
04:24.1, 423.8, 424.9
04:26.1, 425.8, 424.9
04:28.1, 425.9, 426.2
04:30.1, 427.6, 427.1
04:32.1, 428.4, 428.0
04:34.1, 428.7, 429.4
04:36.1, 430.3, 426.6
04:38.1, 431.0, 429.4
04:40.1, 430.5, 431.1
04:42.1, 431.5, 436.1
04:44.1, 433.7, 434.3
04:46.1, 434.8, 438.4
04:48.1, 435.3, 432.1
04:50.1, 435.2, 436.1
04:52.1, 437.3, 437.0
04:54.1, 437.4, 439.7
04:56.1, 438.6, 439.2
04:58.1, 438.8, 441.1
05:00.1, 440.4, 439.2
05:02.1, 441.3, 441.5
05:04.1, 441.7, 443.3
05:06.1, 443.4, 443.8
05:08.1, 443.5, 440.1
05:10.1, 442.5, 441.1
05:12.1, 444.0, 448.2
05:14.1, 444.8, 443.3
05:16.1, 445.1, 444.6
05:18.1, 444.6, 441.9
05:20.1, 446.5, 446.9
05:22.1, 446.8, 447.8
05:24.1, 447.6, 450.1
05:26.1, 448.8, 446.9
05:28.1, 448.5, 448.2
05:30.1, 450.1, 454.1
05:32.1, 451.1, 451.4
05:34.1, 450.2, 448.7
05:36.1, 449.4, 447.8
05:38.1, 449.9, 451.9
05:40.1, 450.3, 449.6
05:42.1, 453.6, 455.0
05:44.1, 454.9, 455.9
05:46.1, 455.8, 456.4
05:48.1, 456.6, 454.6
05:50.1, 456.4, 456.4
05:52.1, 454.7, 454.6
05:54.1, 455.2, 455.9
05:56.1, 456.6, 456.8
05:58.1, 456.5, 456.4
06:00.1, 460.0, 460.4
06:02.1, 457.2, 450.5
06:04.1, 433.2, 423.1
06:06.1, 404.2, 393.8
