Ethiopia Sidamo
Run #29,T_amb=70.8
03:08.1, 387.8, 387.5
03:10.1, 386.2, 390.2
03:12.1, 387.7, 390.2
03:14.1, 388.2, 389.3
03:16.1, 389.4, 394.7
03:18.1, 394.9, 393.4
03:20.1, 397.2, 396.9
03:22.1, 391.4, 391.1
03:24.1, 390.3, 390.2
03:26.1, 392.4, 392.4
03:28.1, 394.2, 396.9
03:30.1, 398.6, 397.9
03:32.1, 398.4, 394.2
03:34.1, 392.8, 391.1
03:36.1, 395.9, 396.5
03:38.1, 399.9, 401.0
03:40.1, 402.0, 401.9
03:42.1, 406.4, 403.7
03:44.1, 405.1, 404.6
03:46.1, 404.4, 400.6
03:48.1, 402.9, 408.6
03:50.1, 408.1, 406.9
03:52.1, 410.8, 414.9
03:54.1, 408.6, 405.5
03:56.1, 411.2, 415.4
03:58.1, 413.8, 414.5
04:00.1, 415.3, 414.9
04:02.1, 416.9, 420.8
04:04.1, 418.4, 414.5
04:06.1, 418.0, 419.4
04:08.1, 420.8, 421.2
04:10.1, 420.7, 416.8
04:12.1, 420.4, 419.4
04:14.1, 420.5, 426.2
04:16.1, 421.5, 420.8
04:18.1, 423.6, 422.1
04:20.1, 423.5, 424.4
04:22.1, 424.6, 426.6
04:24.1, 426.0, 427.6
04:26.1, 427.7, 424.4
04:28.1, 426.9, 428.0
04:30.1, 426.5, 426.2
04:32.1, 429.9, 436.6
04:34.1, 435.3, 433.4
04:36.1, 435.2, 440.6
04:38.1, 441.3, 441.1
04:40.1, 439.5, 440.1
04:42.1, 443.1, 441.9
04:44.1, 441.1, 440.6
04:46.1, 442.9, 444.2
04:48.1, 442.9, 440.1
04:50.1, 446.8, 446.4
04:52.1, 446.3, 446.4
04:54.1, 441.2, 440.1
04:56.1, 441.4, 442.4
04:58.1, 443.9, 445.6
05:00.1, 440.7, 441.5
05:02.1, 439.4, 440.6
05:04.1, 441.4, 441.1
05:06.1, 442.6, 442.9
05:08.1, 443.7, 440.6
05:10.1, 444.9, 441.5
05:12.1, 446.2, 443.8
05:14.1, 445.8, 450.5
05:16.1, 449.1, 446.9
05:18.1, 449.6, 449.1
05:20.1, 450.8, 452.3
05:22.1, 449.3, 451.9
05:24.1, 450.1, 445.6
05:26.1, 453.1, 454.1
05:28.1, 452.5, 453.6
05:30.1, 452.5, 452.8
05:32.1, 454.5, 459.1
05:34.1, 455.2, 455.9
05:36.1, 456.2, 460.9
05:38.1, 457.9, 457.7
05:40.1, 456.1, 455.9
05:42.1, 455.3, 455.0
05:44.1, 456.9, 458.1
05:46.1, 458.9, 458.1
05:48.1, 458.2, 459.5
05:50.1, 459.5, 456.4
05:52.1, 458.3, 459.1
05:54.1, 459.9, 461.8
05:56.1, 460.0, 459.1
05:58.1, 461.0, 463.6
06:00.1, 459.0, 459.1
06:02.1, 459.8, 458.1
06:04.1, 458.4, 461.8
06:06.1, 461.2, 460.9
06:08.1, 464.0, 466.7
06:10.1, 462.1, 468.5
06:12.1, 463.4, 464.4
06:14.1, 461.1, 464.0
06:16.1, 460.8, 457.2
06:18.1, 458.5, 457.7
06:20.1, 460.7, 459.1
06:22.1, 460.6, 463.6
06:24.1, 465.2, 463.1
06:26.1, 461.2, 466.2
06:28.1, 463.1, 459.9
06:30.1, 463.9, 473.9
06:32.1, 468.4, 466.7
06:34.1, 459.7, 452.3
06:36.1, 431.9, 418.6
06:38.1, 413.4, 413.1
